Running node v0.10.38
Tomtelyckan;58.608851;12.0890201;isolated_dwelling
Tornet;58.6023229;12.0596639;isolated_dwelling
Torstorp;58.5887609;12.0775067;isolated_dwelling
Trästicken;58.6081022;12.0868363;isolated_dwelling
Västra Stigen;58.5694594;12.0491507;isolated_dwelling
Ängarna;58.6074107;12.0481212;isolated_dwelling
Ängebacken;58.602746;12.0945159;isolated_dwelling
Ängen;58.6210206;12.0718881;isolated_dwelling
Åselid;58.6176755;12.0535261;isolated_dwelling
Ödegården;58.5840132;12.0850627;isolated_dwelling
Övre Bosvedjan;62.4285212;17.3362399;neighbourhood
Valknytt;62.4228813;17.3429079;hamlet
Baggetorp;58.5955168;12.0079829;isolated_dwelling
Bandgrenstorp;58.5973851;11.9115904;isolated_dwelling
Bergen;58.5595178;11.8968454;isolated_dwelling
Björsund;58.5771156;11.8725222;isolated_dwelling
Bodane;58.6341725;11.9184913;isolated_dwelling
Brobacken;58.6039968;11.9327548;isolated_dwelling
Bråten;58.6131608;11.9228738;isolated_dwelling
Burhult;58.6082393;11.8925448;isolated_dwelling
Buskarna;58.6189997;11.9214495;isolated_dwelling
Edstenafors;58.6172143;11.9800806;isolated_dwelling
Enarsrud;58.5959184;11.9306489;isolated_dwelling
Evensäter;58.6090924;11.9854127;isolated_dwelling
Fjällsliden;58.6041205;11.9225288;isolated_dwelling
Frändö;58.6028427;12.0074168;isolated_dwelling
Fällekas;58.5928165;11.9213779;isolated_dwelling
Glumserud;58.6095204;11.9540043;isolated_dwelling
Gärdet;58.62344;11.9137617;isolated_dwelling
Hagen;58.5962346;11.9360462;isolated_dwelling
Hagen;58.6205021;11.9184913;isolated_dwelling
Hedskogen;58.5903081;11.8726865;isolated_dwelling
Hultet;58.5919444;11.9013086;isolated_dwelling
Hultet;58.6203404;11.9358207;isolated_dwelling
Hällnäs;58.5631276;11.9185939;isolated_dwelling
Högås;58.6009526;11.9187854;isolated_dwelling
Inglerud;58.6084771;11.9447156;isolated_dwelling
Jena;58.5800472;11.9126303;isolated_dwelling
Karlsberg;58.6074784;11.9332114;isolated_dwelling
Knipan;58.6321977;11.9500235;isolated_dwelling
Korpås;58.5917636;11.8895487;isolated_dwelling
Kulan;58.6222706;11.9150583;isolated_dwelling
Lillängen;58.6089146;11.9492442;isolated_dwelling
Linken;58.5645181;11.8763204;isolated_dwelling
Löten;58.6053667;11.9330105;isolated_dwelling
Markuserud;58.5870813;11.8941687;isolated_dwelling
Milleryr;58.6292297;11.9264347;isolated_dwelling
Mossen;58.6078208;11.9250671;isolated_dwelling
Myren;58.6062323;11.904049;isolated_dwelling
Norra Edstena;58.6211794;11.9708772;isolated_dwelling
Nybygget;58.6137367;11.8937317;isolated_dwelling
Näset;58.6088766;11.8823919;isolated_dwelling
Ruggerud;58.5661275;11.8767221;isolated_dwelling
Sandviken;58.5989055;11.8783672;isolated_dwelling
Skatteskogen;58.5945794;11.9128946;isolated_dwelling
Skogsbol;58.5946669;11.9194152;isolated_dwelling
Sofiero;58.5766391;11.9156433;isolated_dwelling
Strand;58.6177022;11.8868109;isolated_dwelling
Strången;58.5835983;11.9008993;isolated_dwelling
Sundkasen;58.5709174;11.8852316;isolated_dwelling
Söret;58.6291917;11.9371902;isolated_dwelling
Takene;58.6182295;11.9322963;isolated_dwelling
Timmervik;58.5651181;11.894508;isolated_dwelling
Tången;58.5819225;11.9151502;isolated_dwelling
Vimran;58.5767919;11.8854873;isolated_dwelling
Ängen;58.5649943;11.9190504;isolated_dwelling
Ängkas;58.5784294;11.8855603;isolated_dwelling
Åkerud;58.5795051;11.8952385;isolated_dwelling
Önne;58.6241911;11.9171765;isolated_dwelling
Blomskog;58.6499874;11.9499917;isolated_dwelling
Granhem;58.6511749;11.9608933;isolated_dwelling
Hede;58.6364847;11.9588116;isolated_dwelling
Häreholm;58.6563953;11.9641015;isolated_dwelling
Jytjus;58.6469851;11.9587568;isolated_dwelling
Kråkserud;58.6648182;12.0073245;isolated_dwelling
Kvarntorp;58.651786;12.0285265;isolated_dwelling
Landhult;58.6638211;12.0198522;isolated_dwelling
Lunden;58.6541004;12.0084228;isolated_dwelling
Nedre Gudhem;58.6245155;12.0402794;isolated_dwelling
Nolby;58.6583802;12.0123319;isolated_dwelling
Rösäter;58.6342058;12.0539798;isolated_dwelling
Sandhålan;58.6693387;12.0063938;isolated_dwelling
Saxtorp;58.6813194;11.9526721;isolated_dwelling
Stentorp;58.6860409;11.9920978;isolated_dwelling
Stockelanda;58.649946;12.0066358;isolated_dwelling
Tosterud;58.6378248;11.9515621;isolated_dwelling
Vattneböle;58.6787746;11.9589639;isolated_dwelling
Östby;58.6774198;11.9775598;isolated_dwelling
Övre Gudhem;58.6227323;12.0530676;isolated_dwelling
Rotennäs;61.254051;14.0278559;hamlet
Loka;61.269401;14.0053537;hamlet
Sunnantorp;63.9719087;20.0284214;village
Liden;63.8784382;20.0043751;hamlet
Rickleå;64.1196768;20.9054571;village
Pärup;55.8037866;13.7483813;hamlet
Ingemanstorp;55.8065141;13.863908;hamlet
Bessinge;55.8134844;13.7798798;hamlet
Bus;55.8118744;13.8758998;hamlet
Bönhult;55.8324378;13.852328;hamlet
Älmhult;55.8657837;13.8723215;hamlet
Grankarp;55.819103;13.73417;hamlet
Kyrkhult;55.8324247;13.7247349;hamlet
Venaröd;55.8282391;13.7407864;hamlet
Stensma;55.8520894;13.9403224;hamlet
Satserup;55.8869136;13.7719635;hamlet
Hemmingen;64.774476;19.6512703;hamlet
Björnhammaren;58.8654976;15.375967;hamlet
Gryts bruk;58.8879106;15.3551686;hamlet
Kattala;58.8840937;15.5571654;hamlet
Kåtilla;61.2222247;14.0201852;hamlet
Berga;56.9235016;13.9907886;hamlet
Gummarp;55.7528766;13.536588;hamlet
Oxhult;56.4361657;13.2540567;isolated_dwelling
Skråmered;56.4202;13.1570452;isolated_dwelling
Utteröd;55.7582807;13.478881;hamlet
Arup;55.7771534;13.5577915;hamlet
Dalen;57.7117952;11.7384193;suburb
Sebbarp;55.7976469;13.613723;hamlet
Söderto;55.8099759;13.5920182;hamlet
Sjödalen-Fullersta;59.2362466;17.9761219;town
Hofterup;55.7983323;12.976774;village
Ålstorp;55.8119948;12.9764264;village
Liden;61.2672732;14.0764923;hamlet
Storhäggsjö;63.9777454;19.9873796;village
Saxtorp;55.8395866;12.9589861;hamlet
Södra Möinge;55.8641592;12.9791881;hamlet
Norra Möinge;55.8880106;12.9701113;hamlet
Porla brunn;59.0277339;14.6642915;hamlet
Norrvik;60.2096638;15.1057102;hamlet
Duveke;55.9734212;13.0593316;hamlet
Brödåkra;55.9407599;13.0179953;hamlet
Koppom;59.7031557;12.1494597;village
Helgestahill;59.3906824;16.5095197;neighbourhood
Måsta;59.3941366;16.4945063;neighbourhood
Notvarpudden;62.0169362;17.4244976;locality
Tosskär;62.0106442;17.4464708;locality
Bredsandsharet;61.9926782;17.4359866;locality
Skatudden;62.0020435;17.4598057;locality
Halmstad;55.9589154;13.0060148;hamlet
Truedstorp;55.9919215;12.9993801;hamlet
Vilhelmsfält;56.0051034;12.9969129;hamlet
Norra Vram;56.0877692;12.9775601;hamlet
Karlsdal;59.4412327;14.6971616;hamlet
Virke;55.8289315;13.1894985;hamlet
Borlunda;55.8015904;13.3233989;hamlet
Vik;61.9802423;17.2901843;hamlet
Å;61.9820973;17.2602585;hamlet
Hasslebro;55.9368074;13.381922;hamlet
Ekeborg;55.8650558;13.4853196;hamlet
Slagtofta;55.8685175;13.6864992;hamlet
Älvsta;61.9636253;17.2514644;hamlet
Lunde;61.9741378;17.2415517;hamlet
Danviken;59.3146104;18.1107498;suburb
Rotnäs udde;61.966503;17.1934801;locality
Rotnäs;61.9617983;17.1978478;hamlet
Smens;62.0041397;16.9927114;farm
Haglocket;62.0033665;16.9724878;hamlet
Övre Hovmanstorp;59.4185456;14.8745187;locality
Kortforstorp;59.4036443;14.6905707;isolated_dwelling
Dylta bruk;59.386664;15.263459;locality
Östergrängsjö;62.0476363;17.1608919;hamlet
Västergrängsjö;62.0441359;17.1190065;hamlet
Gammsätter;62.0265454;17.0853609;hamlet
Snyggtorped;62.0473777;17.0617504;isolated_dwelling
Tevansjö;62.0980582;15.4652195;hamlet
Vås;62.1555702;15.5088268;hamlet
Buresjön;65.5574298;17.8521616;hamlet
Krankbovallen;61.6193332;16.8767366;hamlet
Klångstavallen;61.6565044;16.8596573;hamlet
Trogstavallen;61.6824999;16.8641632;hamlet
Mellan-Sorgbo;61.6770284;16.8456506;hamlet
Bjåstabodarna;61.9701917;16.9841495;hamlet
Vega;59.1905586;18.1304276;village
Fjärestad;55.9870488;12.8362405;hamlet
Frillestad;56.0171676;12.8409054;hamlet
Östra Ramlösa;56.030592;12.7678331;hamlet
Långmyrliden;64.937679;19.5641144;hamlet
Rengård;64.9248143;20.0388012;hamlet
Svanheden;64.9640004;19.8716001;hamlet
Södra Kusfors;64.9324894;19.9750411;hamlet
Örträsk;65.0086238;19.6158035;hamlet
Kärne;59.1826949;14.6206609;isolated_dwelling
Grundnäs;64.8080174;20.6703241;hamlet
Mörttjärn;64.9032622;20.096153;hamlet
Svansele;64.9877458;19.8381565;hamlet
Varuträsk;64.8120948;20.7088707;hamlet
Pauliström;57.4687874;15.5098773;village
Västra Skägga;59.4150254;18.4374474;hamlet
Vreta;59.4074625;18.453772;hamlet
Skärmaräng;59.4177717;18.4658924;hamlet
Lappkroken;63.0741197;16.9860912;hamlet
Bäckaskog;63.1361247;17.0196467;hamlet
Gåstjärnberget;63.0839943;17.008051;hamlet
Villola;62.8451898;17.3831311;hamlet
Visåsen;62.8733063;17.2983303;hamlet
Kilviken;62.8965435;17.2717228;hamlet
Häggåsen;62.8841057;17.2785893;hamlet
Åkroken;62.9415532;17.2317257;hamlet
Täppälä;62.8163836;17.3903408;hamlet
Handskeryd;57.6383963;14.713407;neighbourhood
Nyhem;57.6517514;14.7148232;neighbourhood
Målen;57.6542594;14.6789261;neighbourhood
Åker;57.6482036;14.683657;neighbourhood
Bjässbodarna;62.4084512;17.5181758;hamlet
Trestenshällan;62.4227201;17.5019124;hamlet
Tällberg;64.9877044;20.8036973;hamlet
Röningsböle;62.370561;16.9743825;hamlet
Norrhuljen;62.422977;16.9517232;hamlet
Lillhuljen;62.3974009;16.9766055;hamlet
Robodarna;62.405433;17.0873271;hamlet
Gubbsvedjan;62.4040017;17.1156512;hamlet
Hjässberget;62.4193212;17.0943738;hamlet
Mosjötorpet;62.4189238;17.0579816;hamlet
Gammelbodarna;62.4235333;17.0823575;hamlet
Hovsbodarna;62.4158438;17.0348159;hamlet
Stenbäcken;62.4105772;17.0123196;hamlet
Västmarken;62.4386243;17.1184064;hamlet
Östanå;62.4496607;17.166905;hamlet
Solum;62.463699;17.1958299;hamlet
Brödlösa;62.4610006;17.1996837;hamlet
Siljeåsen;62.4372184;17.1765953;hamlet
Brattfors;64.1806657;20.3036877;hamlet
Bösta;63.7510219;19.9784573;hamlet
Furunäs;64.0651775;20.4316637;hamlet
Gravfors;64.1744631;20.3862125;hamlet
Gravmark;64.1178091;20.3912186;hamlet
Grundbäck;64.042081;20.3535082;hamlet
Gunnismark;63.972977;20.5353834;hamlet
Hemmesmark;64.1070968;20.3254074;hamlet
Hjoggmark;63.8836259;20.4234232;hamlet
Hjuksbäck;64.094853;20.0711631;hamlet
Holmnäs;63.7982452;19.8925007;hamlet
Häggnäs;63.684448;19.8994816;hamlet
Högskuru;63.7321564;19.9981763;hamlet
Backen;61.7515147;16.914932;farm
Backmo;61.8159346;16.792329;hamlet
Lillåkälen;64.3079542;20.2224027;hamlet
Nyland;63.7353472;19.9177834;hamlet
Olofsfors;64.1482173;20.3612014;isolated_dwelling
Reinersdal;64.017623;20.1746708;isolated_dwelling
Rödåliden;64.1048567;19.8639898;hamlet
Skärträsk;64.1530387;20.1160381;hamlet
Stugunäs;63.7124564;20.0258893;hamlet
Sörbyn;63.5508723;19.7453498;hamlet
Vadet;63.5959663;19.8465232;hamlet
Ytterboda;63.8393568;20.6032631;hamlet
Älglund;64.097862;19.9050728;hamlet
Ängersjö;63.6273816;19.7873114;hamlet
Åkerbäck;64.0719976;20.3207599;isolated_dwelling
Snättvallen;61.6740952;16.7565333;hamlet
Burå;61.7837241;16.9154174;farm
Bästdal;61.822505;16.7867787;hamlet
Kroken;61.8353764;16.8062875;hamlet
Gammelsträng;61.8257383;16.8252979;hamlet
Stensgärde;61.8271075;16.8018195;hamlet
Böle;64.9508623;19.7226395;hamlet
Kvavisträsk;64.934396;19.6959959;hamlet
Petiknäs;64.9389259;20.0522438;hamlet
Mickelsbo;59.9337737;16.6311524;hamlet
Rimsbo;61.130259;16.1738812;village
Farhult;56.2150287;12.7125297;hamlet
Farhultsbaden;56.2224825;12.7131709;hamlet
Fagerfors;56.4450562;15.1566994;hamlet
Hussjö;62.5529044;17.6291091;hamlet
Gnistring;62.5580747;17.6766816;village
Lervik;56.3333366;12.7526386;isolated_dwelling
Stora Hult;56.3280261;12.7615932;neighbourhood
Nykyrka;58.6204494;14.9731177;hamlet
Nysäter;62.5673812;16.9190504;hamlet
Nyland;62.5490238;16.9218035;hamlet
Bjärme;62.502734;17.1483965;hamlet
Krången;62.5077664;17.082221;hamlet
Överkovland;62.483508;17.1555118;hamlet
Rösåsen;62.5155689;17.1904449;hamlet
Nordansjö;62.5075287;17.1624641;hamlet
Hällan;62.5167612;17.1649532;hamlet
Krånge;62.535288;17.1465662;hamlet
Hallsta;62.601325;17.038104;hamlet
Hängsta;62.5924387;17.0693464;hamlet
Bäck;62.6008768;17.0457387;hamlet
Tomming;62.598878;17.0548411;hamlet
Västloning;62.6168455;16.9959612;hamlet
Östloning;62.6148301;17.0148439;hamlet
Baggböle;62.6218566;16.9801683;hamlet
Sunnås;62.6429282;16.9241123;hamlet
Nilsböle;62.65452;16.8970842;hamlet
Flygge;62.68132;16.8280763;hamlet
Järkvissle;62.8056512;16.6700363;hamlet
Bodaskog;62.8309016;16.6829024;hamlet
Raholmen;62.3564037;17.4357794;hamlet
Bänkåsviken;62.3672187;17.449081;hamlet
Ripsandsviken;62.3608914;17.4490231;hamlet
Knallasbenning;60.1681815;16.0690696;hamlet
Hemmeslövsstrand;56.4371444;12.8884473;neighbourhood
Petersberg;56.4340528;12.8956785;neighbourhood
Åstad;56.4319647;12.9032359;neighbourhood
Riviera;56.433863;12.8740535;neighbourhood
Eskilstorpsstrand;56.4423566;12.8982577;neighbourhood
Gustavsvik;59.3457625;14.0578066;locality
Gula skäret;58.5861606;11.2701288;locality
Mörhult;58.607162;11.2814732;hamlet
Oxnäs;58.5953531;11.2743279;locality
Sommarhällan;58.6076605;11.2708119;locality
Virholmen;58.6050958;11.2604912;locality
Malen;56.429146;12.8581124;neighbourhood
Ranvikshöjden;56.4228568;12.8363501;neighbourhood
Järvtjärn;64.6109922;20.5922607;hamlet
Lidsjön;64.3798773;20.266839;village
Nyhem;63.9671887;20.2782009;hamlet
Brände Vedholmen;58.565753;11.1832586;locality
Hamnholmen;58.5614428;11.192779;locality
Skutholmen;58.5602268;11.1908173;locality
Dånsjöbodarna;61.7986654;16.8919466;hamlet
Nordantill;58.5925878;16.1784834;suburb
Stornäset;62.4601676;17.4834121;hamlet
Näset;62.4611012;17.4622097;hamlet
Aldernäset;62.450464;17.4838391;farm
Laboda;60.0273472;16.0980282;hamlet
Ås;62.445678;17.4698079;hamlet
Släda;62.44244;17.4586907;hamlet
Grönviken;62.4155272;17.5064608;hamlet
Hartungviken;62.3933411;17.5171682;village
Oxhällan;62.4004404;17.5215638;hamlet
Solvik;62.4033242;17.5201476;hamlet
Näsudden;62.360132;17.5059898;hamlet
Rödö brygga;62.3967043;17.5215187;hamlet
Bredsandsviken;62.3900203;17.5149956;hamlet
Bjällstensviken;62.385904;17.5188172;hamlet
Krokviken;62.3631201;17.4655571;hamlet
Lilla Havstoviken;62.3825013;17.5191648;hamlet
Stora Havstoviken;62.3784834;17.5175297;hamlet
Spikarna;62.3635173;17.5227654;hamlet
Sälsundet;62.3703047;17.5206626;hamlet
Tranviken;62.3645126;17.5119937;hamlet
Harvbodarna;62.2595801;17.1737461;farm
Stordalssvedjan;62.2548869;17.2372158;locality
Åre Sadeln;63.3919569;13.1357689;hamlet
Strömmarna;56.4549584;15.1630208;hamlet
Norra Kussmulan;58.5795123;11.2124879;island
Södra Kussmulan;58.5788831;11.2142768;island
Krokdden;62.3594152;17.4792986;hamlet
Gärde;62.900185;18.3201711;hamlet
Själand;62.9178116;18.3559625;hamlet
Sörle;62.8756613;18.3351442;hamlet
Kläppen;63.3281614;13.2014278;hamlet
Långenäs udde;56.6435546;12.7917751;locality
Örnäs udde;56.6518951;12.80963;locality
Alet;56.6669069;12.8304137;suburb
Eketånga;56.6535645;12.7985736;suburb
Görvik;56.6479685;12.7514865;suburb
Hallägra;56.6682213;12.8092208;suburb
Jutarum;56.6592113;12.8093681;suburb
Kristineberg;56.6761539;12.8079159;suburb
Mickedala;56.6785812;12.828741;suburb
Rotorp;56.6719566;12.8372052;suburb
Sandhamn;56.6484267;12.7600289;suburb
Stenhuggeriet;56.6504066;12.7838701;suburb
Söndrum;56.6613873;12.8040566;suburb
Väster;56.6778504;12.8433686;suburb
Finnå;59.6064457;14.7608146;hamlet
Djupnäs;64.8957117;19.5095679;hamlet
Mjölnarbo;60.6298207;15.6863255;isolated_dwelling
Bergsgård;56.6584643;12.7723601;suburb
Bäckagård;56.6587734;12.787355;suburb
Trottaberg;56.6585312;12.7629402;suburb
Slottsjorden;56.6712251;12.8486527;suburb
Sunnanå;61.8417723;14.0657623;hamlet
Lillhärdal;61.8510454;14.0683308;village
Kyrkbyn;61.8526447;14.0534413;hamlet
Forsmon;61.8468744;14.0407813;hamlet
Nordanhån;61.8582328;14.0967858;hamlet
Aspholmen;59.923002;16.4124606;hamlet
Svartnäset;62.6600723;14.7982408;village
Sandnäset;62.7123009;14.6870705;village
Finnsved;62.6542909;14.8498251;village
Siljebodarna;62.6632001;14.8575499;village
Tången;62.6809983;14.7739502;village
Herrö;62.0161643;14.1958969;village
Lassbodarna;61.938525;14.3908907;hamlet
Smålåsen;62.4786982;15.408496;hamlet
Östra By;62.4966645;15.3049885;hamlet
Vargstuängen;59.9023063;16.5134997;hamlet
Aspån;62.4901296;15.3279992;hamlet
Vinköl;58.3257692;13.281544;hamlet
Tjutboda;62.7369131;14.8505117;village
Kårviken;62.6873321;14.7871043;village
Övergården;59.0598123;13.1107248;hamlet
Kråkerud;59.0639823;13.1344538;hamlet
Humledalen;59.0707541;13.1356768;hamlet
Kutbo;60.3042266;15.5291758;hamlet
Lersjötorp;59.4285986;14.6026504;isolated_dwelling
Sjöäng;59.4141649;14.6211663;isolated_dwelling
Dalsmund;59.4359572;14.5652864;isolated_dwelling
Rönningen;59.382164;14.5842257;isolated_dwelling
Öfalla;59.4008343;14.6404801;isolated_dwelling
Byxelkrok;57.3266918;17.0152662;hamlet
Beteshult;59.381382;14.8932302;locality
Sibbotorp;59.4084168;14.8995132;locality
Bölemosse;59.3388077;18.3694892;hamlet
Mörtvik;59.4443185;14.6805689;isolated_dwelling
Norra Tvärånstorp;59.4779577;14.696072;locality
Spjutvik;59.4704585;14.7457769;isolated_dwelling
Södra Stakullstorp;59.4222851;14.685944;locality
Södra Tvärånstorp;59.4745429;14.6985845;locality
Älvsnabben;59.422283;14.7045678;locality
Kasås;57.6529895;15.4202112;hamlet
Haddås;57.6674345;15.4150888;hamlet
Göksbo;59.8921845;16.5423325;hamlet
Björkbacken;59.8936814;16.5344046;hamlet
Ullstorp;55.52961;13.9854061;hamlet
Kverrestad;55.5277238;14.0416516;hamlet
Hölö;59.025492;17.5355529;village
Edsåsdalen;63.314477;13.0680695;village
Bredtjärnstorp;59.3927867;14.7972348;locality
Norra Tolsboda;59.3748828;14.7928099;locality
Tolsbohyttan;59.3517618;14.7873053;locality
Forsnästorp;59.3912553;14.6281869;isolated_dwelling
Hagalund;59.3796014;14.6593631;isolated_dwelling
Lilla Rådehult;59.3870185;14.6591769;locality
Rådehult;59.3899114;14.6520237;isolated_dwelling
Östra Herrestad;55.5256413;14.1645716;hamlet
Hedeberga;55.5732791;14.0084907;hamlet
Benestad;55.5243775;13.9078632;hamlet
Ramsåsa;55.5596432;13.8842049;hamlet
Everöd;55.5837224;13.9646729;hamlet
Bondrum;55.6562033;14.0298851;hamlet
Mölingdalsvallen;61.7459982;13.8801836;hamlet
Dödåsen;61.7911545;13.8257412;hamlet
Sillaröd;55.7179385;13.9214438;hamlet
Hörröd;55.7821503;14.0386127;hamlet
Fåker;62.9919294;14.577169;village
Ocksjön;62.6133115;14.9435802;village
Vitvattnet;62.3647356;14.6389773;hamlet
Andåsen;62.1122099;14.6640215;hamlet
Skuckuvallen;61.6292017;14.0950542;hamlet
Hunderum;57.3021232;16.9985117;hamlet
Enerum;57.3090487;16.9922368;hamlet
Grankulla;57.3252926;17.1076264;hamlet
Våbäck;60.414187;15.6287489;hamlet
Långeskärhuvudet;58.6025874;11.1739522;locality
Stora Frö;56.5715898;16.4176559;hamlet
Fröbygårda;56.5826418;16.415723;hamlet
Kleva;56.5499228;16.4178141;hamlet
Malbacken;60.1488625;14.9984385;hamlet
Nymölla;56.0392881;14.4640354;village
Källunga;58.0476131;13.1719958;hamlet
Sillnäsudde;55.9969561;14.6114352;locality
Gossbydal;57.7093726;11.7591607;neighbourhood
Labodal;57.7168442;11.7293193;neighbourhood
Linnefjäll;57.7127291;11.7599453;neighbourhood
Trolldalen;57.7227917;11.7386053;neighbourhood
Trånget;57.7158738;11.7326165;neighbourhood
Björsberg;60.7800611;15.4654749;hamlet
Klockarnäs;60.8090996;15.7934189;hamlet
Alvlösa;56.4168922;16.4338741;hamlet
Hovby;55.9613289;14.1958396;hamlet
Tings Nöbbelöv;55.9567524;14.0528886;hamlet
Gettlinge;56.3826452;16.4293249;hamlet
Albrunna;56.328566;16.4073078;hamlet
Lövestad;55.6522808;13.8919613;village
Torvalla by;63.1407007;14.7429908;locality
Dalsbyn;60.356472;15.7540865;neighbourhood
Brittebo;57.8095577;13.7741386;hamlet
Hästö;57.8147357;13.7835156;hamlet
Aspholmen;57.8145034;13.7799027;hamlet
Tokebo;57.8132058;13.7919195;hamlet
Rånnaväg;57.6767437;13.4658773;village
Röshult;57.6992359;13.4971733;hamlet
Dalstorp;57.6055738;13.5116572;village
Åliden;64.4365372;18.5093288;hamlet
Rödingträsk;64.4614738;18.4994239;hamlet
Vedskär;57.7121321;11.7170659;neighbourhood
Alsbo;60.0959936;16.2791022;hamlet
Korskrogen;60.1114642;16.2879857;hamlet
Böle;60.7673851;15.137443;hamlet
Åsleden;60.7550735;15.0604675;hamlet
Åjer;60.7580615;15.0464127;hamlet
Söder;56.6663818;12.8530976;suburb
Skeppsvik;63.7992658;20.5789101;village
Vakerskogen;60.3394121;14.1440627;hamlet
Lilla Hejen;58.5834402;11.0642241;island
Ormudden;58.5850256;11.0687321;locality
Ramnö;58.5760058;11.0647467;island
Sollid;58.5807917;11.0719527;locality
Stora Hejen;58.5815749;11.0636707;island
Storö;58.5815156;11.0684187;island
Åkersviken;62.3045807;17.4580881;hamlet
Hälludden;62.2572719;17.5101873;locality
Klampenborg;62.3278664;17.3942762;hamlet
Nya Tunadalskajen;62.4053552;17.3949006;locality
Korstabäckskajen;62.4097874;17.3902636;locality
Gamla Tunadalskajen;62.4078196;17.3914008;locality
Brädgårdskajen;62.4124313;17.3897701;locality
Grönudden;62.5113492;17.4437462;locality
Smackgrundet;62.5081411;17.4554642;island
Laxgrundet;62.5089929;17.4644249;island
Kråkholmen;62.5128963;17.4816833;cape
Doppholmen;62.518123;17.4741324;island
Boholmen;62.5158861;17.4710854;island
Storholmen;62.5204796;17.4626354;island
Skeppsholmen;62.5209668;17.4401499;island
Slåttholmen;62.5333662;17.4514709;island
Killingholmen;62.5236884;17.466236;cape
Rävrumpan;62.5209981;17.4674972;island
Flackholmen;62.5198073;17.4687251;cape
Hästudden;62.5431834;17.4171451;cape
Färjholmen;62.5449237;17.4259792;island
Järlåsagården;59.8716982;17.1798506;hamlet
Ingesbo;59.9302044;17.0500102;hamlet
Grevie kyrkby;56.3713953;12.79434;hamlet
Killlebäckstorp;56.3837197;12.7440169;hamlet
Mäsinge;56.4028866;12.7009057;hamlet
Skepparkroken;56.2917634;12.807838;village
Glimminge plantering;56.3772089;12.6996008;hamlet
Rammsjö;56.3953732;12.6695711;hamlet
Rammsjöstrand;56.3877829;12.6606817;hamlet
Slättaröd;56.4075804;12.6661519;hamlet
Kullen;60.3206904;14.8594413;hamlet
Svedberget;60.31457;14.8445067;hamlet
Gänsen;60.2688434;14.7253308;hamlet
Ausås;56.1661256;12.8904415;hamlet
Tranarp;56.1781605;13.0147883;hamlet
Källna;56.2090357;13.042629;hamlet
Axtorp;56.2469874;13.022106;hamlet
Gånarp;56.2868334;12.9300252;hamlet
Toarp;56.2828098;12.9482546;hamlet
Tåstarp;56.2786918;12.9496127;hamlet
Boarp;56.3346883;12.9509672;hamlet
Ugglehult;56.3315403;12.9975211;hamlet
Össjö;56.2286102;13.0318068;hamlet
Bonnarp;56.0741532;13.1909444;hamlet
Forsby;56.1027552;13.1476006;hamlet
Stackarp;56.1176827;13.124648;hamlet
Klippans bruk;56.1197909;13.148501;village
Hyllstofta;56.1336757;13.2893966;hamlet
Remmet;62.1240974;14.1636851;village
Brandsberga;56.0579705;13.2564336;hamlet
Bränngård;64.8491829;19.4012333;hamlet
Kattisberg;64.8312222;19.3386691;hamlet
Yxenhult;56.4012475;13.5237079;hamlet
Kumo;62.3780094;17.3650131;hamlet
Bälinge;56.2538611;13.3720329;hamlet
Nedre Galthult;56.2250763;13.5227343;hamlet
Vasabygget;56.1942581;13.4244662;hamlet
Allarp;56.0408334;13.2616534;hamlet
Skäralid;56.0370589;13.2549792;hamlet
Spången;56.0730057;13.2605964;neighbourhood
Forestad;56.0341326;13.3421382;hamlet
Kolema;56.0085872;13.3008079;hamlet
Djupadalsmölla;56.0180274;13.3832028;locality
Blaholma;56.2444583;13.4751752;hamlet
Skälsböke;56.1347576;13.5710993;hamlet
Källstorp;56.2170035;13.5667493;locality
Hillarp;56.2854953;13.6386663;hamlet
Tallmo;56.2753709;13.5141482;hamlet
Lönsholma;56.3520444;13.5915815;hamlet
Skinnaretorp;56.3738628;13.5891688;hamlet
Karlsro;56.6766795;12.8283952;locality
Brönnestad;56.0815295;13.6999163;hamlet
Tommaholma;56.0647415;13.5775489;locality
Maglö;56.0525365;13.6277003;locality
Ängavången;56.0568626;13.6413453;locality
Tormestorp;56.1115803;13.7442081;village
Skyrup;56.130006;13.6606825;hamlet
Länekärr;56.3264481;13.8200547;locality
Sjötorpet;56.3919633;13.7930441;locality
Gammalstorp;56.268568;13.7821737;hamlet
Högahult;56.2746632;13.7446128;hamlet
Tockarp;56.2409247;13.8779703;locality
Ubbarp;56.3061855;13.7979781;hamlet
Funnarp;56.3239839;13.8386187;hamlet
Ingelstorp;56.3149108;13.8762646;hamlet
Äskeberga;56.2969594;13.8867638;hamlet
Lindängen;59.911756;17.741343;village
Loshult;56.5027703;14.1121962;hamlet
Vesljunga;56.4246245;13.7681253;hamlet
Funderset;55.9514303;13.7051491;locality
Liarum;55.9535521;13.8475792;hamlet
Äsphult;55.9786408;13.8017493;hamlet
Bröd;55.9680181;14.0004005;locality
Adseke;56.0370699;13.740001;locality
Djurröd;55.9964119;13.8838846;hamlet
Krokaröd;56.0457005;13.8134901;locality
Östra Ejaröd;56.0361648;13.874616;hamlet
Lommarp;56.0984317;13.8697812;hamlet
Grantinge;56.16869;13.8634292;hamlet
Gulastorp;56.1303032;13.8012533;hamlet
Tykarp;56.1165558;13.8203433;hamlet
